"year","model","ensemble","variable","experiment","value","unit","problem_file"
1907,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.589202880859,"K",NA
1908,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.680084228516,"K",NA
1909,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.604064941406,"K",NA
1910,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.605834960938,"K",NA
1911,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.595764160156,"K",NA
1912,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.639190673828,"K",NA
1913,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.558837890625,"K",NA
1914,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.595001220703,"K",NA
1915,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.635101318359,"K",NA
1916,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.541198730469,"K",NA
1917,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.756164550781,"K",NA
1918,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.806304931641,"K",NA
1919,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.751831054688,"K",NA
1920,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.552124023438,"K",NA
1921,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.628265380859,"K",NA
1922,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.673675537109,"K",NA
1923,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.583953857422,"K",NA
1924,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.573547363281,"K",NA
1925,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.767059326172,"K",NA
1926,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.749145507812,"K",NA
1927,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.822845458984,"K",NA
1928,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.830749511719,"K",NA
1929,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",287.054870605469,"K",NA
1930,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.810089111328,"K",NA
1931,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.617065429688,"K",NA
1932,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.691680908203,"K",NA
1933,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.8076171875,"K",NA
1934,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.830657958984,"K",NA
1935,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.851043701172,"K",NA
1936,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.949401855469,"K",NA
1937,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.886535644531,"K",NA
1938,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.698059082031,"K",NA
1939,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.714080810547,"K",NA
1940,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.906188964844,"K",NA
1941,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.816680908203,"K",NA
1942,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.931365966797,"K",NA
1943,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.951141357422,"K",NA
1944,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.869354248047,"K",NA
1945,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.8515625,"K",NA
1946,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.831207275391,"K",NA
1947,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",287.016235351562,"K",NA
1948,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",287.028076171875,"K",NA
1949,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.7158203125,"K",NA
1950,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.695831298828,"K",NA
1951,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.918762207031,"K",NA
1952,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",287.150787353516,"K",NA
1953,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",287.118286132812,"K",NA
1954,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.911834716797,"K",NA
1955,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.992401123047,"K",NA
1956,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",287.068206787109,"K",NA
1957,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",287.110748291016,"K",NA
1958,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",287.142700195312,"K",NA
1959,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",287.163208007812,"K",NA
1960,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.953857421875,"K",NA
1961,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.901519775391,"K",NA
1962,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.866394042969,"K",NA
1963,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.824859619141,"K",NA
1964,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.710968017578,"K",NA
1965,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.733978271484,"K",NA
1966,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.792907714844,"K",NA
1967,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.777160644531,"K",NA
1968,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.859771728516,"K",NA
1969,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.801116943359,"K",NA
1970,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.915191650391,"K",NA
1971,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",287.065734863281,"K",NA
1972,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.984161376953,"K",NA
1973,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.986572265625,"K",NA
1974,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",287.016906738281,"K",NA
1975,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.925201416016,"K",NA
1976,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",287.093872070312,"K",NA
1977,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",287.134185791016,"K",NA
1978,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",287.157653808594,"K",NA
1979,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",287.174682617188,"K",NA
1980,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",287.164520263672,"K",NA
1981,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",287.131713867188,"K",NA
1982,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",287.114532470703,"K",NA
1983,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",286.907562255859,"K",NA
1984,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",287.070220947266,"K",NA
1985,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",287.308959960938,"K",NA
1986,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",287.357391357422,"K",NA
1987,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",287.360595703125,"K",NA
1988,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",287.252471923828,"K",NA
1989,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",287.4130859375,"K",NA
1990,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",287.576110839844,"K",NA
1991,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",287.526947021484,"K",NA
1992,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",287.013092041016,"K",NA
1993,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",287.073883056641,"K",NA
1994,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",287.160034179688,"K",NA
1995,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",287.466552734375,"K",NA
1996,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",287.4619140625,"K",NA
1997,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",287.24609375,"K",NA
1998,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",287.299865722656,"K",NA
1999,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",287.5283203125,"K",NA
2000,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",287.976318359375,"K",NA
2001,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",287.850769042969,"K",NA
2002,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",287.583251953125,"K",NA
2003,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",287.712921142578,"K",NA
2004,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",287.838745117188,"K",NA
2005,"MPI-ESM-LR","r3i1p1","tas","esmHistorical",287.870697021484,"K",NA
2006,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",287.640686035156,"K",NA
2007,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",287.569244384766,"K",NA
2008,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",287.681640625,"K",NA
2009,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",287.954742431641,"K",NA
2010,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",288.099182128906,"K",NA
2011,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",288.1884765625,"K",NA
2012,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",287.978118896484,"K",NA
2013,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",287.9267578125,"K",NA
2014,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",287.939300537109,"K",NA
2015,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",287.977386474609,"K",NA
2016,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",287.963745117188,"K",NA
2017,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",288.105010986328,"K",NA
2018,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",288.135620117188,"K",NA
2019,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",288.042022705078,"K",NA
2020,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",288.135772705078,"K",NA
2021,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",288.045104980469,"K",NA
2022,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",288.129516601562,"K",NA
2023,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",288.12939453125,"K",NA
2024,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",288.252624511719,"K",NA
2025,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",288.341278076172,"K",NA
2026,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",288.305358886719,"K",NA
2027,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",288.142974853516,"K",NA
2028,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",288.285064697266,"K",NA
2029,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",288.388244628906,"K",NA
2030,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",288.378448486328,"K",NA
2031,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",288.192596435547,"K",NA
2032,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",288.280853271484,"K",NA
2033,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",288.450164794922,"K",NA
2034,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",288.486358642578,"K",NA
2035,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",288.259490966797,"K",NA
2036,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",288.350616455078,"K",NA
2037,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",288.508453369141,"K",NA
2038,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",288.54150390625,"K",NA
2039,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",288.580169677734,"K",NA
2040,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",288.692901611328,"K",NA
2041,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",288.907257080078,"K",NA
2042,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",289.066925048828,"K",NA
2043,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",288.851898193359,"K",NA
2044,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",288.790985107422,"K",NA
2045,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",288.908050537109,"K",NA
2046,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",288.736389160156,"K",NA
2047,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",288.852844238281,"K",NA
2048,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",289.045288085938,"K",NA
2049,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",289.182678222656,"K",NA
2050,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",289.236328125,"K",NA
2051,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",289.240264892578,"K",NA
2052,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",289.190521240234,"K",NA
2053,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",289.088226318359,"K",NA
2054,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",289.078796386719,"K",NA
2055,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",289.459136962891,"K",NA
2056,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",289.539306640625,"K",NA
2057,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",289.420623779297,"K",NA
2058,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",289.387603759766,"K",NA
2059,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",289.392517089844,"K",NA
2060,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",289.584442138672,"K",NA
2061,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",289.729614257812,"K",NA
2062,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",289.575347900391,"K",NA
2063,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",289.961639404297,"K",NA
2064,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",290.114471435547,"K",NA
2065,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",289.925323486328,"K",NA
2066,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",289.932922363281,"K",NA
2067,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",289.986175537109,"K",NA
2068,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",289.931610107422,"K",NA
2069,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",290.102600097656,"K",NA
2070,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",290.179779052734,"K",NA
2071,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",290.185028076172,"K",NA
2072,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",290.296722412109,"K",NA
2073,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",290.263977050781,"K",NA
2074,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",290.119445800781,"K",NA
2075,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",290.422302246094,"K",NA
2076,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",290.666717529297,"K",NA
2077,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",290.478149414062,"K",NA
2078,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",290.234283447266,"K",NA
2079,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",290.333709716797,"K",NA
2080,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",290.56396484375,"K",NA
2081,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",291.001220703125,"K",NA
2082,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",290.826171875,"K",NA
2083,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",290.799194335938,"K",NA
2084,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",291.048370361328,"K",NA
2085,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",291.20849609375,"K",NA
2086,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",290.975189208984,"K",NA
2087,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",290.900146484375,"K",NA
2088,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",290.780517578125,"K",NA
2089,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",291.02099609375,"K",NA
2090,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",291.133972167969,"K",NA
2091,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",291.005676269531,"K",NA
2092,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",291.261413574219,"K",NA
2093,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",291.153289794922,"K",NA
2094,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",291.124420166016,"K",NA
2095,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",291.448028564453,"K",NA
2096,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",291.372528076172,"K",NA
2097,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",291.338348388672,"K",NA
2098,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",291.407012939453,"K",NA
2099,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",291.746948242188,"K",NA
2100,"MPI-ESM-LR","r1i1p1","tas","esmrcp85",291.725494384766,"K",NA
1850,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.017517089844,"K",NA
1851,"MRI-ESM1","r1i1p1","tas","esmHistorical",286.901489257812,"K",NA
1852,"MRI-ESM1","r1i1p1","tas","esmHistorical",286.907196044922,"K",NA
1853,"MRI-ESM1","r1i1p1","tas","esmHistorical",286.929504394531,"K",NA
1854,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.003753662109,"K",NA
1855,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.102233886719,"K",NA
1856,"MRI-ESM1","r1i1p1","tas","esmHistorical",286.934143066406,"K",NA
1857,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.022094726562,"K",NA
1858,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.014251708984,"K",NA
1859,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.020660400391,"K",NA
1860,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.077728271484,"K",NA
1861,"MRI-ESM1","r1i1p1","tas","esmHistorical",286.913116455078,"K",NA
1862,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.058258056641,"K",NA
1863,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.07861328125,"K",NA
1864,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.085052490234,"K",NA
1865,"MRI-ESM1","r1i1p1","tas","esmHistorical",286.994995117188,"K",NA
1866,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.071411132812,"K",NA
1867,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.030151367188,"K",NA
1868,"MRI-ESM1","r1i1p1","tas","esmHistorical",286.963348388672,"K",NA
1869,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.096466064453,"K",NA
1870,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.081481933594,"K",NA
1871,"MRI-ESM1","r1i1p1","tas","esmHistorical",286.972259521484,"K",NA
1872,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.047973632812,"K",NA
1873,"MRI-ESM1","r1i1p1","tas","esmHistorical",286.982635498047,"K",NA
1874,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.072296142578,"K",NA
1875,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.097717285156,"K",NA
1876,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.002410888672,"K",NA
1877,"MRI-ESM1","r1i1p1","tas","esmHistorical",286.988647460938,"K",NA
1878,"MRI-ESM1","r1i1p1","tas","esmHistorical",286.934356689453,"K",NA
1879,"MRI-ESM1","r1i1p1","tas","esmHistorical",286.906768798828,"K",NA
1880,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.117523193359,"K",NA
1881,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.058319091797,"K",NA
1882,"MRI-ESM1","r1i1p1","tas","esmHistorical",286.838562011719,"K",NA
1883,"MRI-ESM1","r1i1p1","tas","esmHistorical",286.8505859375,"K",NA
1884,"MRI-ESM1","r1i1p1","tas","esmHistorical",286.418334960938,"K",NA
1885,"MRI-ESM1","r1i1p1","tas","esmHistorical",286.559539794922,"K",NA
1886,"MRI-ESM1","r1i1p1","tas","esmHistorical",286.662536621094,"K",NA
1887,"MRI-ESM1","r1i1p1","tas","esmHistorical",286.802093505859,"K",NA
1888,"MRI-ESM1","r1i1p1","tas","esmHistorical",286.759857177734,"K",NA
1889,"MRI-ESM1","r1i1p1","tas","esmHistorical",286.771545410156,"K",NA
1890,"MRI-ESM1","r1i1p1","tas","esmHistorical",286.791259765625,"K",NA
1891,"MRI-ESM1","r1i1p1","tas","esmHistorical",286.762573242188,"K",NA
1892,"MRI-ESM1","r1i1p1","tas","esmHistorical",286.858093261719,"K",NA
1893,"MRI-ESM1","r1i1p1","tas","esmHistorical",286.901306152344,"K",NA
1894,"MRI-ESM1","r1i1p1","tas","esmHistorical",286.705352783203,"K",NA
1895,"MRI-ESM1","r1i1p1","tas","esmHistorical",286.742126464844,"K",NA
1896,"MRI-ESM1","r1i1p1","tas","esmHistorical",286.846649169922,"K",NA
1897,"MRI-ESM1","r1i1p1","tas","esmHistorical",286.952850341797,"K",NA
1898,"MRI-ESM1","r1i1p1","tas","esmHistorical",286.939971923828,"K",NA
1899,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.001892089844,"K",NA
1900,"MRI-ESM1","r1i1p1","tas","esmHistorical",286.966735839844,"K",NA
1901,"MRI-ESM1","r1i1p1","tas","esmHistorical",286.967163085938,"K",NA
1902,"MRI-ESM1","r1i1p1","tas","esmHistorical",286.93896484375,"K",NA
1903,"MRI-ESM1","r1i1p1","tas","esmHistorical",286.640533447266,"K",NA
1904,"MRI-ESM1","r1i1p1","tas","esmHistorical",286.628112792969,"K",NA
1905,"MRI-ESM1","r1i1p1","tas","esmHistorical",286.659454345703,"K",NA
1906,"MRI-ESM1","r1i1p1","tas","esmHistorical",286.869354248047,"K",NA
1907,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.009918212891,"K",NA
1908,"MRI-ESM1","r1i1p1","tas","esmHistorical",286.901519775391,"K",NA
1909,"MRI-ESM1","r1i1p1","tas","esmHistorical",286.878753662109,"K",NA
1910,"MRI-ESM1","r1i1p1","tas","esmHistorical",286.982543945312,"K",NA
1911,"MRI-ESM1","r1i1p1","tas","esmHistorical",286.998443603516,"K",NA
1912,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.005096435547,"K",NA
1913,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.012390136719,"K",NA
1914,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.081695556641,"K",NA
1915,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.059020996094,"K",NA
1916,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.070953369141,"K",NA
1917,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.06201171875,"K",NA
1918,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.029174804688,"K",NA
1919,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.129974365234,"K",NA
1920,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.130615234375,"K",NA
1921,"MRI-ESM1","r1i1p1","tas","esmHistorical",286.963989257812,"K",NA
1922,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.02685546875,"K",NA
1923,"MRI-ESM1","r1i1p1","tas","esmHistorical",286.994049072266,"K",NA
1924,"MRI-ESM1","r1i1p1","tas","esmHistorical",286.941986083984,"K",NA
1925,"MRI-ESM1","r1i1p1","tas","esmHistorical",286.945648193359,"K",NA
1926,"MRI-ESM1","r1i1p1","tas","esmHistorical",286.969696044922,"K",NA
1927,"MRI-ESM1","r1i1p1","tas","esmHistorical",286.89013671875,"K",NA
1928,"MRI-ESM1","r1i1p1","tas","esmHistorical",286.927978515625,"K",NA
1929,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.062164306641,"K",NA
1930,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.194427490234,"K",NA
1931,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.334747314453,"K",NA
1932,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.123596191406,"K",NA
1933,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.176940917969,"K",NA
1934,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.097412109375,"K",NA
1935,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.033599853516,"K",NA
1936,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.091064453125,"K",NA
1937,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.174133300781,"K",NA
1938,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.1162109375,"K",NA
1939,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.090484619141,"K",NA
1940,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.094543457031,"K",NA
1941,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.035949707031,"K",NA
1942,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.092590332031,"K",NA
1943,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.091186523438,"K",NA
1944,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.072814941406,"K",NA
1945,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.047332763672,"K",NA
1946,"MRI-ESM1","r1i1p1","tas","esmHistorical",286.993408203125,"K",NA
1947,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.130126953125,"K",NA
1948,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.161102294922,"K",NA
1949,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.065368652344,"K",NA
1950,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.058319091797,"K",NA
1951,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.204406738281,"K",NA
1952,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.080169677734,"K",NA
1953,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.064361572266,"K",NA
1954,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.045959472656,"K",NA
1955,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.262603759766,"K",NA
1956,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.155578613281,"K",NA
1957,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.048431396484,"K",NA
1958,"MRI-ESM1","r1i1p1","tas","esmHistorical",286.966400146484,"K",NA
1959,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.114349365234,"K",NA
1960,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.153106689453,"K",NA
1961,"MRI-ESM1","r1i1p1","tas","esmHistorical",286.982482910156,"K",NA
1962,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.123199462891,"K",NA
1963,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.185516357422,"K",NA
1964,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.048583984375,"K",NA
1965,"MRI-ESM1","r1i1p1","tas","esmHistorical",286.846282958984,"K",NA
1966,"MRI-ESM1","r1i1p1","tas","esmHistorical",286.885101318359,"K",NA
1967,"MRI-ESM1","r1i1p1","tas","esmHistorical",286.968170166016,"K",NA
1968,"MRI-ESM1","r1i1p1","tas","esmHistorical",286.978668212891,"K",NA
1969,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.029571533203,"K",NA
1970,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.010345458984,"K",NA
1971,"MRI-ESM1","r1i1p1","tas","esmHistorical",287.019409179688,"K",NA
