"year","variable","ensemble","model","experiment","value","unit"
1964,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.946747442086538,"W/m2"
1965,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.58589647213618,"W/m2"
1966,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.16809258858363,"W/m2"
1967,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.37986277540525,"W/m2"
1968,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.79280197620392,"W/m2"
1969,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.88292014598846,"W/m2"
1970,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.47037895520528,"W/m2"
1971,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",3.10498022039731,"W/m2"
1972,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.55949910481771,"W/m2"
1973,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.10761459171772,"W/m2"
1974,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.02286867300669,"W/m2"
1975,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.01150866349538,"W/m2"
1976,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.46911822756132,"W/m2"
1977,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.64281885450085,"W/m2"
1978,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.58328745979816,"W/m2"
1979,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.59048057595889,"W/m2"
1980,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.18238937854767,"W/m2"
1981,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.65405267477036,"W/m2"
1982,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.48028115431468,"W/m2"
1983,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.82067735989889,"W/m2"
1984,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.95106279850006,"W/m2"
1985,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.38986398776372,"W/m2"
1986,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",3.02642104029655,"W/m2"
1987,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",3.09599660833677,"W/m2"
1988,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.92516494790713,"W/m2"
1989,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",3.01592356463273,"W/m2"
1990,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.33840831120809,"W/m2"
1991,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.94640990098317,"W/m2"
1992,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",0.68209445476532,"W/m2"
1993,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.24202994505564,"W/m2"
1994,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.8386726975441,"W/m2"
1995,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.3774657001098,"W/m2"
1996,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",3.07955025571088,"W/m2"
1997,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.99451033274333,"W/m2"
1998,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",3.26703319946925,"W/m2"
1999,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",3.39310619235039,"W/m2"
2000,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.85458778341611,"W/m2"
2001,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.69554805755615,"W/m2"
2002,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",3.53758629163106,"W/m2"
2003,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",3.28093902269999,"W/m2"
2004,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",1.98095858097076,"W/m2"
2005,"heatflux","r2i1p1","MIROC-ESM","esmHistorical",2.4950289328893,"W/m2"
1850,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.88004824751988,"W/m2"
1851,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.09112612406413,"W/m2"
1852,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.02121567726135,"W/m2"
1853,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.04818616807461,"W/m2"
1854,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.1528611779213,"W/m2"
1855,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.23293762405713,"W/m2"
1856,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.02958916624387,"W/m2"
1857,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.53857511778673,"W/m2"
1858,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.14770599206289,"W/m2"
1859,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.10463957985242,"W/m2"
1860,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.36275851726532,"W/m2"
1861,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.98484812180201,"W/m2"
1862,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.56249177455902,"W/m2"
1863,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.71261417865753,"W/m2"
1864,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.00077519814173,"W/m2"
1865,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.67738495270411,"W/m2"
1866,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.22593951225281,"W/m2"
1867,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.29654316107432,"W/m2"
1868,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.33910429477692,"W/m2"
1869,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.59455946522454,"W/m2"
1870,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.91981230179469,"W/m2"
1871,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.43407571315765,"W/m2"
1872,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.64066125949224,"W/m2"
1873,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.02605148156484,"W/m2"
1874,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.76174845298131,"W/m2"
1875,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.13215012351672,"W/m2"
1876,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.82513928413391,"W/m2"
1877,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.591222067674,"W/m2"
1878,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.72374814748764,"W/m2"
1879,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.95236027240753,"W/m2"
1880,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.77667968471845,"W/m2"
1881,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.78679841756821,"W/m2"
1882,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.87499751647313,"W/m2"
1883,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.58040054390828,"W/m2"
1884,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",-0.578390697638194,"W/m2"
1885,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.45209694902102,"W/m2"
1886,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.950333298494418,"W/m2"
1887,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.13962190474073,"W/m2"
1888,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.10482203960419,"W/m2"
1889,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.95437040428321,"W/m2"
1890,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.15402301152547,"W/m2"
1891,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.22691116233667,"W/m2"
1892,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.70616153875987,"W/m2"
1893,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.10061304271221,"W/m2"
1894,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.92029491066933,"W/m2"
1895,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.43745213747025,"W/m2"
1896,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.72461545467377,"W/m2"
1897,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.44511757294337,"W/m2"
1898,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.73530036211014,"W/m2"
1899,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.97875529527664,"W/m2"
1900,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.22597761948903,"W/m2"
1901,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.49261565009753,"W/m2"
1902,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.35226527849833,"W/m2"
1903,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.48410844306151,"W/m2"
1904,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.91051625708739,"W/m2"
1905,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.19414778053761,"W/m2"
1906,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.19225631157557,"W/m2"
1907,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.29660601913929,"W/m2"
1908,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.82663160562515,"W/m2"
1909,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.73501561085383,"W/m2"
1910,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.18034212291241,"W/m2"
1911,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.05169723431269,"W/m2"
1912,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.86674416561921,"W/m2"
1913,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.24245554208755,"W/m2"
1914,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.99473603566488,"W/m2"
1915,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.63893400132656,"W/m2"
1916,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.5617059469223,"W/m2"
1917,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.10202972094218,"W/m2"
1918,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.61209986607234,"W/m2"
1919,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.20642737547557,"W/m2"
1920,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.45916899045308,"W/m2"
1921,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.31021405259768,"W/m2"
1922,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.11065206925074,"W/m2"
1923,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.27913055817286,"W/m2"
1924,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.75262110431989,"W/m2"
1925,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.98439667622248,"W/m2"
1926,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.76081514358521,"W/m2"
1927,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.12639231979847,"W/m2"
1928,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.93834549188614,"W/m2"
1929,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.1411301891009,"W/m2"
1930,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.43795618414879,"W/m2"
1931,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.74648327628771,"W/m2"
1932,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.47999447584152,"W/m2"
1933,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.00473550955454,"W/m2"
1934,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.70802128314972,"W/m2"
1935,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.32507880528768,"W/m2"
1936,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.02915651599566,"W/m2"
1937,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.08898811042309,"W/m2"
1938,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.51304149627686,"W/m2"
1939,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.38910785317421,"W/m2"
1940,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.03260183334351,"W/m2"
1941,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.97783958911896,"W/m2"
1942,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.28137902418772,"W/m2"
1943,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.03249196211497,"W/m2"
1944,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.12889079252879,"W/m2"
1945,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.60570807258288,"W/m2"
1946,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.33653570214907,"W/m2"
1947,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.55753442893426,"W/m2"
1948,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.9864494005839,"W/m2"
1949,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.72888789574305,"W/m2"
1950,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.04937904079755,"W/m2"
1951,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.03153510888418,"W/m2"
1952,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.40265989303589,"W/m2"
1953,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.15040129423141,"W/m2"
1954,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.27683079242706,"W/m2"
1955,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.69030418992043,"W/m2"
1956,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.14848899841309,"W/m2"
1957,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.57670244077841,"W/m2"
1958,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.69368451709549,"W/m2"
1959,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.0795027812322,"W/m2"
1960,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.02380396922429,"W/m2"
1961,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.53060899178187,"W/m2"
1962,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.32696052392324,"W/m2"
1963,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.06317263841629,"W/m2"
1964,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.738319238026937,"W/m2"
1965,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.72935695449511,"W/m2"
1966,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.2892075975736,"W/m2"
1967,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.30842212835948,"W/m2"
1968,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.87894102931023,"W/m2"
1969,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.78220738594731,"W/m2"
1970,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.30353337526321,"W/m2"
1971,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.39437657097975,"W/m2"
1972,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.86869790156682,"W/m2"
1973,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.16901433467865,"W/m2"
1974,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.14028513431549,"W/m2"
1975,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.80661152799924,"W/m2"
1976,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.34531456232071,"W/m2"
1977,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.60162186125914,"W/m2"
1978,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.70360815276702,"W/m2"
1979,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.77564561118682,"W/m2"
1980,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",3.18914707998435,"W/m2"
1981,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.93117833137512,"W/m2"
1982,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.495767613252,"W/m2"
1983,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",1.66495176156362,"W/m2"
1984,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.11150326331457,"W/m2"
1985,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.4730386286974,"W/m2"
1986,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.27181162436803,"W/m2"
1987,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.4017732044061,"W/m2"
1988,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.32376804947853,"W/m2"
1989,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.49115629990896,"W/m2"
1990,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.23694070180257,"W/m2"
1991,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.37744182348251,"W/m2"
1992,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",0.767225384712219,"W/m2"
1993,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.25130156675975,"W/m2"
1994,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.47493994235992,"W/m2"
1995,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.43555381894112,"W/m2"
1996,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.92607601483663,"W/m2"
1997,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",3.23842665739357,"W/m2"
1998,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",3.07239878177643,"W/m2"
1999,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.87375561396281,"W/m2"
2000,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.59007700284322,"W/m2"
2001,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",3.10409200191498,"W/m2"
2002,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",2.94665787617366,"W/m2"
2003,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",3.11792291204135,"W/m2"
2004,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",3.22011772791545,"W/m2"
2005,"heatflux","r3i1p1","MIROC-ESM","esmHistorical",3.19169308741887,"W/m2"
1860,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",1.92662509282457,"W/m2"
1861,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.21346910794576,"W/m2"
1862,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.21918153762829,"W/m2"
1863,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.64158304532354,"W/m2"
1864,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",1.51379100481662,"W/m2"
1865,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",1.86305507024127,"W/m2"
1866,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.12933373451227,"W/m2"
1867,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.03917026519774,"W/m2"
1868,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",1.46639037132246,"W/m2"
1869,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.04808060328178,"W/m2"
1870,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",1.97272102038036,"W/m2"
1871,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.19172151883436,"W/m2"
1872,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.26681947708119,"W/m2"
1873,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",1.8151974678039,"W/m2"
1874,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",1.95878163973477,"W/m2"
1875,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.17063911755893,"W/m2"
1876,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",1.13651680946353,"W/m2"
1877,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.52874080340052,"W/m2"
1878,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",1.67474007606532,"W/m2"
1879,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.18834447860725,"W/m2"
1880,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.24448760350565,"W/m2"
1881,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.13105694452923,"W/m2"
1882,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",1.97824215888943,"W/m2"
1883,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",1.16350229581188,"W/m2"
1884,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",-0.840857664744078,"W/m2"
1885,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",0.823371728261336,"W/m2"
1886,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",1.74115029970798,"W/m2"
1887,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",1.48211844762166,"W/m2"
1888,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",1.34933288892094,"W/m2"
1889,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",1.62470650672888,"W/m2"
1890,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",1.15026481946306,"W/m2"
1891,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",1.72809656461064,"W/m2"
1892,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",1.83938535054499,"W/m2"
1893,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.54273589452093,"W/m2"
1894,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",1.97114864985139,"W/m2"
1895,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",1.65554451942442,"W/m2"
1896,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",1.61858439445493,"W/m2"
1897,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",1.76355791091916,"W/m2"
1898,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",1.90769751866659,"W/m2"
1899,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.74166679382334,"W/m2"
1900,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.0617881615957,"W/m2"
1901,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.22284722328203,"W/m2"
1902,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",1.35313296318051,"W/m2"
1913,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",1.87713360786418,"W/m2"
1914,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.29947225252788,"W/m2"
1915,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",1.85339180628469,"W/m2"
1916,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.18179035186766,"W/m2"
1917,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.40095400810257,"W/m2"
1918,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.01359621683764,"W/m2"
1919,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.48541696866359,"W/m2"
1920,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",1.20980509122238,"W/m2"
1921,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.1939023335775,"W/m2"
1922,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.42043828964246,"W/m2"
1923,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.30699626604715,"W/m2"
1924,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",1.9983405272167,"W/m2"
1925,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.2172044912971,"W/m2"
1926,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.43111133575434,"W/m2"
1927,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.46796234448763,"W/m2"
1928,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",1.06040255228694,"W/m2"
1929,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",1.6519462267557,"W/m2"
1930,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.30184698104848,"W/m2"
1931,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.18829234441114,"W/m2"
1932,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.08016173044825,"W/m2"
1933,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.41092252731322,"W/m2"
1934,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.17867930730162,"W/m2"
1935,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.0915888945263,"W/m2"
1936,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.18643935521452,"W/m2"
1937,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",1.77980001767477,"W/m2"
1938,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.16226204236355,"W/m2"
1939,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.25646177927669,"W/m2"
1940,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",1.74688005447416,"W/m2"
1941,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.23547252019223,"W/m2"
1942,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.03141434987404,"W/m2"
1943,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.3043747742969,"W/m2"
1944,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.54105806350718,"W/m2"
1945,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.44053840637214,"W/m2"
1946,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.07652926445012,"W/m2"
1947,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.40699251492795,"W/m2"
1948,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",1.55395865440343,"W/m2"
1949,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.55262295405052,"W/m2"
1950,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.29330531756082,"W/m2"
1951,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.52012499173451,"W/m2"
1952,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",1.72914981842034,"W/m2"
1953,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.11449893315645,"W/m2"
1954,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.49152739842734,"W/m2"
1955,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.60448129971809,"W/m2"
1956,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.04194204012555,"W/m2"
1957,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.2374976476035,"W/m2"
1958,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.43703866004934,"W/m2"
1959,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",1.75244315465278,"W/m2"
1960,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.44154628117872,"W/m2"
1961,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.40088979403176,"W/m2"
1962,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",1.92585817972802,"W/m2"
1963,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",1.44753607114153,"W/m2"
1964,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",0.770334164301403,"W/m2"
1965,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",1.98191706339502,"W/m2"
1966,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",1.56276416778569,"W/m2"
1967,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",1.81831582387292,"W/m2"
1968,"heatflux","r1i1p1","MIROC-ESM","esmHistorical",2.33102639516194,"W/m2"
